RECID,FIRSTNAME,MIDDLENAME,LASTNAME,NAMESUFFIX,SASID,RECORDFOUND,SEARCHDATE,COLLEGECODE,COLLEGENAME,COLLEGESTATE,COLLEGETYPE,PUBLICPRIVATE,ENROLLBEGIN,ENROLLEND,ENROLLSTATUS,GRADUATED,GRADUATIONDATE,DEGREETITLE,MAJOR,COLLEGESEQ,CREDIT,ENROLLFIRST,ENROLLLAST,HSGRADDATE,HSEXITTYPE,HSCODE,HSNAME,DISTCODE,DISTNAME,SEX,RACE,RACE7,LUNCH,IEP,LEP,
900301,ASHLEY,,WILKINSON,,1562745595,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,W,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,F,H,MU7,N,N,N,
900302,ASHLEY,,WILKINSON,,1562745595,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,F,H,MU7,N,N,N,
900303,JOHN,,THOMPSON,,1238685120,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,F,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,M,B,BL7,Y,Y,N,
900304,CHRISTINA,,LYNN,,1444384974,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,F,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,F,B,MU7,N,Y,N,
900305,CHRISTINA,,LYNN,,1444384974,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,F,B,MU7,N,Y,N,
900306,CHRISTINA,,LYNN,,1444384974,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,Y,00:00.0,BS,BIOLOGY,4,0.25,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,F,B,MU7,N,Y,N,
900307,ANTHONY,,STEVENS,,1551831981,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,F,Y,00:00.0,BA,NURSING,2,0.25,00:00.0,00:00.0,00:00.0,15,33015,Coventry High School,33,Coventry,M,A,MU7,Y,N,Y,
900308,MICHAEL,,TORRES,,1174846222,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,F,B,AS7,Y,Y,Y,
900309,MICHAEL,,TORRES,,1174846222,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,H,Y,00:00.0,BA,NURSING,3,1,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,F,B,AS7,Y,Y,Y,
900310,MICHAEL,,TORRES,,1174846222,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,4,1,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,F,B,AS7,Y,Y,Y,
900311,HANNAH,,MOSLEY,,1294012115,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,17,41020,La Salle Academy,41,Private,M,W,MU7,Y,N,Y,
900312,JERRY,,CARROLL,,1732686348,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,Q,Y,00:00.0,BS,BIOLOGY,2,1,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,F,H,HI7,Y,N,N,
900313,JERRY,,CARROLL,,1732686348,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,F,H,HI7,Y,N,N,
900314,BARBARA,,FRY,,1844771682,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,Q,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,15,58030,South Kingstown High School,58,South Kingstown,F,E,MU7,Y,N,N,
900315,LAURA,MICHAEL,VELEZ,,1092583143,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,W,Y,00:00.0,BS,NURSING,2,0,00:00.0,00:00.0,00:00.0,15,58030,South Kingstown High School,58,South Kingstown,F,H,HI7,Y,N,Y,
900316,LAURA,MICHAEL,VELEZ,,1092583143,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,G,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,15,58030,South Kingstown High School,58,South Kingstown,F,H,HI7,Y,N,Y,
900317,LAURA,MICHAEL,VELEZ,,1092583143,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,4,0.5,00:00.0,00:00.0,00:00.0,15,58030,South Kingstown High School,58,South Kingstown,F,H,HI7,Y,N,Y,
900318,LAURA,MICHAEL,VELEZ,,1092583143,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,5,0.25,00:00.0,00:00.0,00:00.0,15,58030,South Kingstown High School,58,South Kingstown,F,H,HI7,Y,N,Y,
900319,STEPHEN,,BOYD,,1322640603,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,F,W,HI7,Y,N,Y,
900320,MATTHEW,ALLEN,WILLIAMSON,,1804160644,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,15,12005,Classical High School,12,Providence,F,E,AI7,Y,Y,N,
900321,MATTHEW,ALLEN,WILLIAMSON,,1804160644,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,F,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,15,12005,Classical High School,12,Providence,F,E,AI7,Y,Y,N,
900322,THOMAS,,HARRIS,,1303158570,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,18,41020,La Salle Academy,41,Private,F,A,AI7,N,N,N,
900323,THOMAS,,HARRIS,,1303158570,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,18,41020,La Salle Academy,41,Private,F,A,AI7,N,N,N,
900324,THOMAS,,HARRIS,,1303158570,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,Q,N,NULL,,,4,0.5,00:00.0,00:00.0,00:00.0,18,41020,La Salle Academy,41,Private,F,A,AI7,N,N,N,
900325,THOMAS,,HARRIS,,1303158570,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,W,Y,00:00.0,BS,BUSINESS,5,0.25,00:00.0,00:00.0,00:00.0,18,41020,La Salle Academy,41,Private,F,A,AI7,N,N,N,
900326,SAMUEL,,PALMER,,1089524381,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,15,58030,South Kingstown High School,58,South Kingstown,M,W,MU7,N,N,N,
900327,SAMUEL,,PALMER,,1089524381,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,15,58030,South Kingstown High School,58,South Kingstown,M,W,MU7,N,N,N,
900328,DUSTIN,,PEARSON,,1449523659,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,18,58030,South Kingstown High School,58,South Kingstown,F,I,AI7,Y,N,N,
900329,DUSTIN,,PEARSON,,1449523659,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,F,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,18,58030,South Kingstown High School,58,South Kingstown,F,I,AI7,Y,N,N,
900330,KEVIN,,SHAW,,1367087802,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,A,Y,00:00.0,BA,NURSING,2,0,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,M,B,AI7,Y,N,N,
900331,KRISTEN,ERIC,MILLER,,1677064719,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,Q,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,18,41020,La Salle Academy,41,Private,M,I,WH7,N,Y,N,
900332,ANDREA,BRITTANY,CRAWFORD,,1234513110,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,Q,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,15,41020,La Salle Academy,41,Private,F,I,WH7,N,N,N,
900333,MELISSA,DAWN,MARTIN,,1089961043,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,F,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,16,58030,South Kingstown High School,58,South Kingstown,F,W,HI7,Y,Y,N,
900334,JONATHAN,,HERNANDEZ,,1812985911,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,15,41020,La Salle Academy,41,Private,M,W,WH7,N,Y,N,
900335,JONATHAN,,HERNANDEZ,,1812985911,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,Q,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,15,41020,La Salle Academy,41,Private,M,W,WH7,N,Y,N,
900336,JONATHAN,,HERNANDEZ,,1812985911,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,4,0.5,00:00.0,00:00.0,00:00.0,15,41020,La Salle Academy,41,Private,M,W,WH7,N,Y,N,
900337,JONATHAN,,HERNANDEZ,,1812985911,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,F,N,NULL,,,5,0.25,00:00.0,00:00.0,00:00.0,15,41020,La Salle Academy,41,Private,M,W,WH7,N,Y,N,
900338,AMANDA,,COLLINS,,1921964219,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,18,12005,Classical High School,12,Providence,F,E,MU7,N,N,N,
900339,AMANDA,,COLLINS,,1921964219,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,18,12005,Classical High School,12,Providence,F,E,MU7,N,N,N,
900340,JESSICA,DONNA,PETERSON,,1199762765,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,17,33015,Coventry High School,33,Coventry,M,E,BL7,N,N,N,
900341,JESSICA,DONNA,PETERSON,,1199762765,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,F,Y,00:00.0,AS,BUSINESS,3,0.25,00:00.0,00:00.0,00:00.0,17,33015,Coventry High School,33,Coventry,M,E,BL7,N,N,N,
900342,JESSICA,DONNA,PETERSON,,1199762765,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,4,0.5,00:00.0,00:00.0,00:00.0,17,33015,Coventry High School,33,Coventry,M,E,BL7,N,N,N,
900343,SCOTT,,HINES,,1483623099,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,H,Y,00:00.0,BS,NURSING,2,0.25,00:00.0,00:00.0,00:00.0,16,58030,South Kingstown High School,58,South Kingstown,M,H,HI7,Y,Y,Y,
900344,CHRISTIAN,JESSICA,WILLIAMS,,1444611751,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,Q,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,F,B,AS7,N,Y,Y,
900345,JUSTIN,,PARKS,,1908483357,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,F,E,WH7,Y,Y,Y,
900346,BRANDON,,LEVY,,1636474625,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,Q,Y,00:00.0,BA,BIOLOGY,2,0.5,00:00.0,00:00.0,00:00.0,17,41020,La Salle Academy,41,Private,M,E,HI7,Y,Y,Y,
900347,DONALD,JAMIE,MILLER,,1844477361,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,Y,00:00.0,AS,NURSING,2,0,00:00.0,00:00.0,00:00.0,15,33015,Coventry High School,33,Coventry,M,B,HI7,Y,N,Y,
900348,JACOB,DAVID,MORGAN,,1778424178,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,F,I,BL7,Y,Y,N,
900349,CURTIS,WHITNEY,HALL,,1892828888,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,W,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,18,41020,La Salle Academy,41,Private,F,A,HI7,Y,Y,N,
900350,CURTIS,WHITNEY,HALL,,1892828888,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,18,41020,La Salle Academy,41,Private,F,A,HI7,Y,Y,N,
900351,MOLLY,,FRANKLIN,,1494289408,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,W,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,15,33015,Coventry High School,33,Coventry,F,E,HI7,N,N,N,
900352,JAMES,,GONZALEZ,,1327472859,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,15,58030,South Kingstown High School,58,South Kingstown,M,E,MU7,N,N,Y,
900353,JESSICA,MEGAN,HUGHES,,1300895468,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,Q,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,F,B,AI7,N,N,Y,
900354,JESSICA,MEGAN,HUGHES,,1300895468,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,W,N,NULL,,,3,0.25,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,F,B,AI7,N,N,Y,
900355,ANTHONY,MELISSA,MANNING,,1895601154,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,F,E,WH7,N,Y,Y,
900356,ANTHONY,MELISSA,MANNING,,1895601154,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,F,E,WH7,N,Y,Y,
900357,HEATHER,,GRIFFIN,,1340952296,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,17,33015,Coventry High School,33,Coventry,M,H,BL7,Y,N,Y,
900358,RICHARD,,WEAVER,,1487825610,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,F,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,M,H,HI7,Y,Y,N,
900359,EDWARD,JUSTIN,FRANCO,,1134145686,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,15,33015,Coventry High School,33,Coventry,F,A,HI7,Y,Y,N,
900360,EDWARD,JUSTIN,FRANCO,,1134145686,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,W,Y,00:00.0,BA,BUSINESS,3,1,00:00.0,00:00.0,00:00.0,15,33015,Coventry High School,33,Coventry,F,A,HI7,Y,Y,N,
900361,MICHELLE,,NUNEZ,,1861374033,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,F,B,WH7,N,Y,Y,
900362,JEFFREY,,COX,,1835367704,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,F,Y,00:00.0,AS,BUSINESS,2,0.5,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,F,I,AS7,Y,Y,Y,
900363,ALLISON,JOHN,JACKSON,,1379981350,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,Q,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,15,58030,South Kingstown High School,58,South Kingstown,M,E,BL7,N,Y,Y,
900364,KAREN,DAVID,CALDWELL,,1078906577,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,Q,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,15,58030,South Kingstown High School,58,South Kingstown,F,I,MU7,N,N,N,
900365,KAREN,DAVID,CALDWELL,,1078906577,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,15,58030,South Kingstown High School,58,South Kingstown,F,I,MU7,N,N,N,
900366,JACK,MARY,JOHNSON,,1118467616,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,W,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,M,H,HI7,N,Y,Y,
900367,JACK,MARY,JOHNSON,,1118467616,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,M,H,HI7,N,Y,Y,
900368,HEIDI,FELICIA,WRIGHT,,1365413896,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,16,96107,Mt. Hope High School,96,Bristol Warren,M,E,MU7,Y,N,Y,
900369,ELIZABETH,ROBERT,LEWIS,,1693479350,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,A,Y,00:00.0,AS,BIOLOGY,2,0.5,00:00.0,00:00.0,00:00.0,16,96107,Mt. Hope High School,96,Bristol Warren,F,I,HI7,Y,N,N,
900370,ELIZABETH,ROBERT,LEWIS,,1693479350,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,3,0.25,00:00.0,00:00.0,00:00.0,16,96107,Mt. Hope High School,96,Bristol Warren,F,I,HI7,Y,N,N,
900371,ELIZABETH,ROBERT,LEWIS,,1693479350,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,4,0.5,00:00.0,00:00.0,00:00.0,16,96107,Mt. Hope High School,96,Bristol Warren,F,I,HI7,Y,N,N,
900372,BRIAN,,ROBINSON,,1337606759,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,Q,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,16,96107,Mt. Hope High School,96,Bristol Warren,F,B,WH7,N,Y,N,
900373,SEAN,,HOGAN,,1233786308,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,Y,00:00.0,BA,BUSINESS,2,0.25,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,M,B,AS7,Y,N,Y,
900374,SEAN,,HOGAN,,1233786308,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,M,B,AS7,Y,N,Y,
900375,COURTNEY,ALAN,HALL,,1573811373,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,Q,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,M,E,AS7,Y,Y,Y,
900376,COURTNEY,ALAN,HALL,,1573811373,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,3,0.25,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,M,E,AS7,Y,Y,Y,
900377,JOHN,JON,OLSON,,1930478500,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,F,B,AI7,N,Y,Y,
900378,YVETTE,CYNTHIA,RICHARDSON,,1599913107,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,Y,00:00.0,BA,BUSINESS,2,0,00:00.0,00:00.0,00:00.0,18,41020,La Salle Academy,41,Private,F,H,AI7,Y,Y,N,
900379,LAUREN,,HAYES,,1440897830,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,F,B,BL7,Y,N,N,
900380,LAUREN,,HAYES,,1440897830,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,W,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,F,B,BL7,Y,N,N,
900381,LUIS,,LONG,,1086576331,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,Q,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,F,B,HI7,N,Y,N,
900382,LUIS,,LONG,,1086576331,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,W,Y,00:00.0,BS,BIOLOGY,3,0,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,F,B,HI7,N,Y,N,
900383,LUIS,,LONG,,1086576331,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,Q,Y,00:00.0,BA,NURSING,4,1,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,F,B,HI7,N,Y,N,
900384,LUIS,,LONG,,1086576331,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,5,0.5,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,F,B,HI7,N,Y,N,
900385,GERALD,,MCBRIDE,,1718776093,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,Y,00:00.0,BA,BIOLOGY,2,0.25,00:00.0,00:00.0,00:00.0,17,33015,Coventry High School,33,Coventry,M,H,HI7,Y,Y,Y,
900386,GERALD,,MCBRIDE,,1718776093,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,17,33015,Coventry High School,33,Coventry,M,H,HI7,Y,Y,Y,
900387,JENNA,,BAKER,,1947200209,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,H,Y,00:00.0,BS,BUSINESS,2,0,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,F,W,AS7,Y,N,Y,
900388,VICTORIA,LORI,CAMPOS,,1767752740,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,F,E,AS7,Y,N,N,
900389,VICTORIA,LORI,CAMPOS,,1767752740,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,F,E,AS7,Y,N,N,
900390,VICTORIA,LORI,CAMPOS,,1767752740,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,Q,N,NULL,,,4,0.25,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,F,E,AS7,Y,N,N,
900391,VICTORIA,LORI,CAMPOS,,1767752740,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,5,0.25,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,F,E,AS7,Y,N,N,
900392,COREY,,CHAPMAN,,1716650949,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,18,12005,Classical High School,12,Providence,F,B,AS7,N,Y,N,
